WINTERTIJD;ZOMERTIJD;Leveren;Terugleveren;TOTAAL
04/04/2021 23:45;05/04/2021 00:45;501;0;501
05/04/2021 00:00;05/04/2021 01:00;516;0;516
05/04/2021 00:15;05/04/2021 01:15;503;0;503
05/04/2021 00:30;05/04/2021 01:30;512;0;512
05/04/2021 00:45;05/04/2021 01:45;495;0;495
05/04/2021 01:00;05/04/2021 02:00;501;0;501
05/04/2021 01:15;05/04/2021 02:15;501;0;501
05/04/2021 01:30;05/04/2021 02:30;516;0;516
05/04/2021 01:45;05/04/2021 02:45;494;0;494
05/04/2021 02:00;05/04/2021 03:00;509;0;509
05/04/2021 02:15;05/04/2021 03:15;493;0;493
05/04/2021 02:30;05/04/2021 03:30;482;0;482
05/04/2021 02:45;05/04/2021 03:45;485;0;485
05/04/2021 03:00;05/04/2021 04:00;499;0;499
05/04/2021 03:15;05/04/2021 04:15;480;0;480
05/04/2021 03:30;05/04/2021 04:30;507;0;507
05/04/2021 03:45;05/04/2021 04:45;477;0;477
05/04/2021 04:00;05/04/2021 05:00;501;0;501
05/04/2021 04:15;05/04/2021 05:15;487;0;487
05/04/2021 04:30;05/04/2021 05:30;498;0;498
05/04/2021 04:45;05/04/2021 05:45;502;0;502
05/04/2021 05:00;05/04/2021 06:00;487;0;487
05/04/2021 05:15;05/04/2021 06:15;491;0;491
05/04/2021 05:30;05/04/2021 06:30;500;0;500
05/04/2021 05:45;05/04/2021 06:45;517;0;517
05/04/2021 06:00;05/04/2021 07:00;507;0;507
05/04/2021 06:15;05/04/2021 07:15;521;0;521
05/04/2021 06:30;05/04/2021 07:30;504;0;504
05/04/2021 06:45;05/04/2021 07:45;507;0;507
05/04/2021 07:00;05/04/2021 08:00;521;0;521
05/04/2021 07:15;05/04/2021 08:15;529;0;529
05/04/2021 07:30;05/04/2021 08:30;499;0;499
05/04/2021 07:45;05/04/2021 08:45;509;0;509
05/04/2021 08:00;05/04/2021 09:00;494;0;494
05/04/2021 08:15;05/04/2021 09:15;478;0;478
05/04/2021 08:30;05/04/2021 09:30;464;0;464
05/04/2021 08:45;05/04/2021 09:45;442;0;442
05/04/2021 09:00;05/04/2021 10:00;424;0;424
05/04/2021 09:15;05/04/2021 10:15;409;0;409
05/04/2021 09:30;05/04/2021 10:30;354;0;354
05/04/2021 09:45;05/04/2021 10:45;400;0;400
05/04/2021 10:00;05/04/2021 11:00;336;0;336
05/04/2021 10:15;05/04/2021 11:15;333;0;333
05/04/2021 10:30;05/04/2021 11:30;264;0;264
05/04/2021 10:45;05/04/2021 11:45;213;0;213
05/04/2021 11:00;05/04/2021 12:00;110;-1;109
05/04/2021 11:15;05/04/2021 12:15;101;-48;53
05/04/2021 11:30;05/04/2021 12:30;48;-135;-87
05/04/2021 11:45;05/04/2021 12:45;138;-98;40
05/04/2021 12:00;05/04/2021 13:00;77;-132;-55
05/04/2021 12:15;05/04/2021 13:15;243;-40;203
05/04/2021 12:30;05/04/2021 13:30;9;-232;-223
05/04/2021 12:45;05/04/2021 13:45;36;-218;-182
05/04/2021 13:00;05/04/2021 14:00;58;-192;-134
05/04/2021 13:15;05/04/2021 14:15;67;-136;-69
05/04/2021 13:30;05/04/2021 14:30;39;-236;-197
05/04/2021 13:45;05/04/2021 14:45;48;-235;-187
05/04/2021 14:00;05/04/2021 15:00;71;-141;-70
05/04/2021 14:15;05/04/2021 15:15;89;-120;-31
05/04/2021 14:30;05/04/2021 15:30;33;-206;-173
05/04/2021 14:45;05/04/2021 15:45;47;-144;-97
05/04/2021 15:00;05/04/2021 16:00;41;-143;-102
05/04/2021 15:15;05/04/2021 16:15;105;-142;-37
05/04/2021 15:30;05/04/2021 16:30;17;-210;-193
05/04/2021 15:45;05/04/2021 16:45;241;-3;238
05/04/2021 16:00;05/04/2021 17:00;221;-40;181
05/04/2021 16:15;05/04/2021 17:15;413;0;413
05/04/2021 16:30;05/04/2021 17:30;337;0;337
05/04/2021 16:45;05/04/2021 17:45;355;0;355
05/04/2021 17:00;05/04/2021 18:00;326;0;326
05/04/2021 17:15;05/04/2021 18:15;125;-65;60
05/04/2021 17:30;05/04/2021 18:30;170;-17;153
05/04/2021 17:45;05/04/2021 18:45;253;0;253
05/04/2021 18:00;05/04/2021 19:00;203;0;203
05/04/2021 18:15;05/04/2021 19:15;286;0;286
05/04/2021 18:30;05/04/2021 19:30;393;0;393
05/04/2021 18:45;05/04/2021 19:45;432;0;432
05/04/2021 19:00;05/04/2021 20:00;460;0;460
05/04/2021 19:15;05/04/2021 20:15;458;0;458
05/04/2021 19:30;05/04/2021 20:30;495;0;495
05/04/2021 19:45;05/04/2021 20:45;491;0;491
05/04/2021 20:00;05/04/2021 21:00;498;0;498
05/04/2021 20:15;05/04/2021 21:15;493;0;493
05/04/2021 20:30;05/04/2021 21:30;509;0;509
05/04/2021 20:45;05/04/2021 21:45;501;0;501
05/04/2021 21:00;05/04/2021 22:00;501;0;501
05/04/2021 21:15;05/04/2021 22:15;506;0;506
05/04/2021 21:30;05/04/2021 22:30;505;0;505
05/04/2021 21:45;05/04/2021 22:45;502;0;502
05/04/2021 22:00;05/04/2021 23:00;510;0;510
05/04/2021 22:15;05/04/2021 23:15;497;0;497
05/04/2021 22:30;05/04/2021 23:30;507;0;507
05/04/2021 22:45;05/04/2021 23:45;501;0;501
05/04/2021 23:00;06/04/2021 00:00;496;0;496
05/04/2021 23:15;06/04/2021 00:15;501;0;501
05/04/2021 23:30;06/04/2021 00:30;507;0;507
05/04/2021 23:45;06/04/2021 00:45;510;0;510
06/04/2021 00:00;06/04/2021 01:00;502;0;502
06/04/2021 00:15;06/04/2021 01:15;504;0;504
06/04/2021 00:30;06/04/2021 01:30;507;0;507
06/04/2021 00:45;06/04/2021 01:45;487;0;487
06/04/2021 01:00;06/04/2021 02:00;518;0;518
06/04/2021 01:15;06/04/2021 02:15;494;0;494
06/04/2021 01:30;06/04/2021 02:30;496;0;496
06/04/2021 01:45;06/04/2021 02:45;509;0;509
06/04/2021 02:00;06/04/2021 03:00;499;0;499
06/04/2021 02:15;06/04/2021 03:15;490;0;490
06/04/2021 02:30;06/04/2021 03:30;491;0;491
06/04/2021 02:45;06/04/2021 03:45;503;0;503
06/04/2021 03:00;06/04/2021 04:00;487;0;487
06/04/2021 03:15;06/04/2021 04:15;499;0;499
06/04/2021 03:30;06/04/2021 04:30;487;0;487
06/04/2021 03:45;06/04/2021 04:45;503;0;503
06/04/2021 04:00;06/04/2021 05:00;489;0;489
06/04/2021 04:15;06/04/2021 05:15;490;0;490
06/04/2021 04:30;06/04/2021 05:30;493;0;493
06/04/2021 04:45;06/04/2021 05:45;533;0;533
06/04/2021 05:00;06/04/2021 06:00;513;0;513
06/04/2021 05:15;06/04/2021 06:15;573;0;573
06/04/2021 05:30;06/04/2021 06:30;579;0;579
06/04/2021 05:45;06/04/2021 06:45;596;0;596
06/04/2021 06:00;06/04/2021 07:00;633;0;633
06/04/2021 06:15;06/04/2021 07:15;636;0;636
06/04/2021 06:30;06/04/2021 07:30;627;0;627
06/04/2021 06:45;06/04/2021 07:45;647;0;647
06/04/2021 07:00;06/04/2021 08:00;622;0;622
06/04/2021 07:15;06/04/2021 08:15;624;0;624
06/04/2021 07:30;06/04/2021 08:30;637;0;637
06/04/2021 07:45;06/04/2021 08:45;571;0;571
06/04/2021 08:00;06/04/2021 09:00;515;0;515
06/04/2021 08:15;06/04/2021 09:15;525;0;525
06/04/2021 08:30;06/04/2021 09:30;578;0;578
06/04/2021 08:45;06/04/2021 09:45;494;0;494
06/04/2021 09:00;06/04/2021 10:00;482;0;482
06/04/2021 09:15;06/04/2021 10:15;443;0;443
06/04/2021 09:30;06/04/2021 10:30;529;0;529
06/04/2021 09:45;06/04/2021 10:45;557;0;557
06/04/2021 10:00;06/04/2021 11:00;594;0;594
06/04/2021 10:15;06/04/2021 11:15;500;0;500
06/04/2021 10:30;06/04/2021 11:30;91;-13;78
06/04/2021 10:45;06/04/2021 11:45;529;0;529
06/04/2021 11:00;06/04/2021 12:00;558;0;558
06/04/2021 11:15;06/04/2021 12:15;533;0;533
06/04/2021 11:30;06/04/2021 12:30;398;0;398
06/04/2021 11:45;06/04/2021 12:45;441;0;441
06/04/2021 12:00;06/04/2021 13:00;158;-44;114
06/04/2021 12:15;06/04/2021 13:15;223;-10;213
06/04/2021 12:30;06/04/2021 13:30;579;0;579
06/04/2021 12:45;06/04/2021 13:45;512;0;512
06/04/2021 13:00;06/04/2021 14:00;456;0;456
06/04/2021 13:15;06/04/2021 14:15;228;-16;212
06/04/2021 13:30;06/04/2021 14:30;211;-14;197
06/04/2021 13:45;06/04/2021 14:45;243;-33;210
06/04/2021 14:00;06/04/2021 15:00;451;0;451
06/04/2021 14:15;06/04/2021 15:15;422;-2;420
06/04/2021 14:30;06/04/2021 15:30;239;-7;232
06/04/2021 14:45;06/04/2021 15:45;378;0;378
06/04/2021 15:00;06/04/2021 16:00;357;0;357
06/04/2021 15:15;06/04/2021 16:15;510;0;510
06/04/2021 15:30;06/04/2021 16:30;500;0;500
06/04/2021 15:45;06/04/2021 16:45;339;0;339
06/04/2021 16:00;06/04/2021 17:00;323;0;323
06/04/2021 16:15;06/04/2021 17:15;461;0;461
06/04/2021 16:30;06/04/2021 17:30;388;0;388
06/04/2021 16:45;06/04/2021 17:45;420;-9;411
06/04/2021 17:00;06/04/2021 18:00;152;-12;140
06/04/2021 17:15;06/04/2021 18:15;381;0;381
06/04/2021 17:30;06/04/2021 18:30;471;0;471
06/04/2021 17:45;06/04/2021 18:45;487;0;487
06/04/2021 18:00;06/04/2021 19:00;547;0;547
06/04/2021 18:15;06/04/2021 19:15;546;0;546
06/04/2021 18:30;06/04/2021 19:30;560;0;560
06/04/2021 18:45;06/04/2021 19:45;498;0;498
06/04/2021 19:00;06/04/2021 20:00;528;0;528
06/04/2021 19:15;06/04/2021 20:15;552;0;552
06/04/2021 19:30;06/04/2021 20:30;562;0;562
06/04/2021 19:45;06/04/2021 20:45;552;0;552
06/04/2021 20:00;06/04/2021 21:00;536;0;536
06/04/2021 20:15;06/04/2021 21:15;550;0;550
06/04/2021 20:30;06/04/2021 21:30;557;0;557
06/04/2021 20:45;06/04/2021 21:45;544;0;544
06/04/2021 21:00;06/04/2021 22:00;538;0;538
06/04/2021 21:15;06/04/2021 22:15;538;0;538
06/04/2021 21:30;06/04/2021 22:30;533;0;533
06/04/2021 21:45;06/04/2021 22:45;529;0;529
06/04/2021 22:00;06/04/2021 23:00;526;0;526
06/04/2021 22:15;06/04/2021 23:15;531;0;531
06/04/2021 22:30;06/04/2021 23:30;523;0;523
06/04/2021 22:45;06/04/2021 23:45;528;0;528
06/04/2021 23:00;07/04/2021 00:00;519;0;519
06/04/2021 23:15;07/04/2021 00:15;500;0;500
06/04/2021 23:30;07/04/2021 00:30;527;0;527
06/04/2021 23:45;07/04/2021 00:45;504;0;504
07/04/2021 00:00;07/04/2021 01:00;518;0;518
07/04/2021 00:15;07/04/2021 01:15;512;0;512
07/04/2021 00:30;07/04/2021 01:30;506;0;506
07/04/2021 00:45;07/04/2021 01:45;506;0;506
07/04/2021 01:00;07/04/2021 02:00;499;0;499
07/04/2021 01:15;07/04/2021 02:15;507;0;507
07/04/2021 01:30;07/04/2021 02:30;502;0;502
07/04/2021 01:45;07/04/2021 02:45;496;0;496
07/04/2021 02:00;07/04/2021 03:00;506;0;506
07/04/2021 02:15;07/04/2021 03:15;476;0;476
07/04/2021 02:30;07/04/2021 03:30;488;0;488
07/04/2021 02:45;07/04/2021 03:45;491;0;491
07/04/2021 03:00;07/04/2021 04:00;470;0;470
07/04/2021 03:15;07/04/2021 04:15;507;0;507
07/04/2021 03:30;07/04/2021 04:30;499;0;499
07/04/2021 03:45;07/04/2021 04:45;494;0;494
07/04/2021 04:00;07/04/2021 05:00;480;0;480
07/04/2021 04:15;07/04/2021 05:15;508;0;508
07/04/2021 04:30;07/04/2021 05:30;495;0;495
07/04/2021 04:45;07/04/2021 05:45;501;0;501
07/04/2021 05:00;07/04/2021 06:00;509;0;509
07/04/2021 05:15;07/04/2021 06:15;558;0;558
07/04/2021 05:30;07/04/2021 06:30;537;0;537
07/04/2021 05:45;07/04/2021 06:45;588;0;588
07/04/2021 06:00;07/04/2021 07:00;586;0;586
07/04/2021 06:15;07/04/2021 07:15;638;0;638
07/04/2021 06:30;07/04/2021 07:30;608;0;608
07/04/2021 06:45;07/04/2021 07:45;650;0;650
07/04/2021 07:00;07/04/2021 08:00;651;0;651
07/04/2021 07:15;07/04/2021 08:15;631;0;631
07/04/2021 07:30;07/04/2021 08:30;648;0;648
07/04/2021 07:45;07/04/2021 08:45;657;0;657
07/04/2021 08:00;07/04/2021 09:00;605;0;605
07/04/2021 08:15;07/04/2021 09:15;606;0;606
07/04/2021 08:30;07/04/2021 09:30;600;0;600
07/04/2021 08:45;07/04/2021 09:45;582;0;582
07/04/2021 09:00;07/04/2021 10:00;485;0;485
07/04/2021 09:15;07/04/2021 10:15;539;0;539
07/04/2021 09:30;07/04/2021 10:30;530;0;530
07/04/2021 09:45;07/04/2021 10:45;501;0;501
07/04/2021 10:00;07/04/2021 11:00;421;0;421
07/04/2021 10:15;07/04/2021 11:15;446;0;446
07/04/2021 10:30;07/04/2021 11:30;502;0;502
07/04/2021 10:45;07/04/2021 11:45;483;0;483
07/04/2021 11:00;07/04/2021 12:00;367;0;367
07/04/2021 11:15;07/04/2021 12:15;488;0;488
07/04/2021 11:30;07/04/2021 12:30;409;0;409
07/04/2021 11:45;07/04/2021 12:45;320;0;320
07/04/2021 12:00;07/04/2021 13:00;421;0;421
07/04/2021 12:15;07/04/2021 13:15;348;0;348
07/04/2021 12:30;07/04/2021 13:30;170;-21;149
07/04/2021 12:45;07/04/2021 13:45;152;-32;120
07/04/2021 13:00;07/04/2021 14:00;133;-16;117
07/04/2021 13:15;07/04/2021 14:15;1;-124;-123
07/04/2021 13:30;07/04/2021 14:30;8;-138;-130
07/04/2021 13:45;07/04/2021 14:45;55;-91;-36
07/04/2021 14:00;07/04/2021 15:00;135;-77;58
07/04/2021 14:15;07/04/2021 15:15;30;-118;-88
07/04/2021 14:30;07/04/2021 15:30;104;-94;10
07/04/2021 14:45;07/04/2021 15:45;305;-9;296
07/04/2021 15:00;07/04/2021 16:00;233;-3;230
07/04/2021 15:15;07/04/2021 16:15;90;-55;35
07/04/2021 15:30;07/04/2021 16:30;236;-21;215
07/04/2021 15:45;07/04/2021 16:45;468;0;468
07/04/2021 16:00;07/04/2021 17:00;432;0;432
07/04/2021 16:15;07/04/2021 17:15;485;0;485
07/04/2021 16:30;07/04/2021 17:30;505;0;505
07/04/2021 16:45;07/04/2021 17:45;181;-2;179
07/04/2021 17:00;07/04/2021 18:00;214;0;214
07/04/2021 17:15;07/04/2021 18:15;362;0;362
07/04/2021 17:30;07/04/2021 18:30;522;0;522
07/04/2021 17:45;07/04/2021 18:45;432;0;432
07/04/2021 18:00;07/04/2021 19:00;490;0;490
07/04/2021 18:15;07/04/2021 19:15;366;0;366
07/04/2021 18:30;07/04/2021 19:30;485;0;485
07/04/2021 18:45;07/04/2021 19:45;522;0;522
07/04/2021 19:00;07/04/2021 20:00;519;0;519
07/04/2021 19:15;07/04/2021 20:15;529;0;529
07/04/2021 19:30;07/04/2021 20:30;545;0;545
07/04/2021 19:45;07/04/2021 20:45;538;0;538
07/04/2021 20:00;07/04/2021 21:00;519;0;519
07/04/2021 20:15;07/04/2021 21:15;539;0;539
07/04/2021 20:30;07/04/2021 21:30;526;0;526
07/04/2021 20:45;07/04/2021 21:45;545;0;545
07/04/2021 21:00;07/04/2021 22:00;537;0;537
07/04/2021 21:15;07/04/2021 22:15;520;0;520
07/04/2021 21:30;07/04/2021 22:30;517;0;517
07/04/2021 21:45;07/04/2021 22:45;535;0;535
07/04/2021 22:00;07/04/2021 23:00;516;0;516
07/04/2021 22:15;07/04/2021 23:15;519;0;519
07/04/2021 22:30;07/04/2021 23:30;513;0;513
07/04/2021 22:45;07/04/2021 23:45;524;0;524
07/04/2021 23:00;08/04/2021 00:00;534;0;534
07/04/2021 23:15;08/04/2021 00:15;520;0;520
07/04/2021 23:30;08/04/2021 00:30;507;0;507
07/04/2021 23:45;08/04/2021 00:45;516;0;516
08/04/2021 00:00;08/04/2021 01:00;520;0;520
08/04/2021 00:15;08/04/2021 01:15;514;0;514
08/04/2021 00:30;08/04/2021 01:30;495;0;495
08/04/2021 00:45;08/04/2021 01:45;510;0;510
08/04/2021 01:00;08/04/2021 02:00;495;0;495
08/04/2021 01:15;08/04/2021 02:15;503;0;503
08/04/2021 01:30;08/04/2021 02:30;493;0;493
08/04/2021 01:45;08/04/2021 02:45;491;0;491
08/04/2021 02:00;08/04/2021 03:00;510;0;510
08/04/2021 02:15;08/04/2021 03:15;471;0;471
08/04/2021 02:30;08/04/2021 03:30;494;0;494
08/04/2021 02:45;08/04/2021 03:45;481;0;481
08/04/2021 03:00;08/04/2021 04:00;493;0;493
08/04/2021 03:15;08/04/2021 04:15;486;0;486
08/04/2021 03:30;08/04/2021 04:30;494;0;494
08/04/2021 03:45;08/04/2021 04:45;480;0;480
08/04/2021 04:00;08/04/2021 05:00;489;0;489
08/04/2021 04:15;08/04/2021 05:15;493;0;493
08/04/2021 04:30;08/04/2021 05:30;502;0;502
08/04/2021 04:45;08/04/2021 05:45;503;0;503
08/04/2021 05:00;08/04/2021 06:00;503;0;503
08/04/2021 05:15;08/04/2021 06:15;511;0;511
08/04/2021 05:30;08/04/2021 06:30;522;0;522
08/04/2021 05:45;08/04/2021 06:45;557;0;557
08/04/2021 06:00;08/04/2021 07:00;552;0;552
08/04/2021 06:15;08/04/2021 07:15;583;0;583
08/04/2021 06:30;08/04/2021 07:30;607;0;607
08/04/2021 06:45;08/04/2021 07:45;618;0;618
08/04/2021 07:00;08/04/2021 08:00;627;0;627
08/04/2021 07:15;08/04/2021 08:15;613;0;613
08/04/2021 07:30;08/04/2021 08:30;634;0;634
08/04/2021 07:45;08/04/2021 08:45;650;0;650
08/04/2021 08:00;08/04/2021 09:00;598;0;598
08/04/2021 08:15;08/04/2021 09:15;601;0;601
08/04/2021 08:30;08/04/2021 09:30;559;0;559
08/04/2021 08:45;08/04/2021 09:45;589;0;589
08/04/2021 09:00;08/04/2021 10:00;546;0;546
08/04/2021 09:15;08/04/2021 10:15;497;0;497
08/04/2021 09:30;08/04/2021 10:30;477;0;477
08/04/2021 09:45;08/04/2021 10:45;553;0;553
08/04/2021 10:00;08/04/2021 11:00;583;0;583
08/04/2021 10:15;08/04/2021 11:15;531;0;531
08/04/2021 10:30;08/04/2021 11:30;429;0;429
08/04/2021 10:45;08/04/2021 11:45;354;0;354
08/04/2021 11:00;08/04/2021 12:00;278;-1;277
08/04/2021 11:15;08/04/2021 12:15;309;-21;288
08/04/2021 11:30;08/04/2021 12:30;279;-17;262
08/04/2021 11:45;08/04/2021 12:45;175;-41;134
08/04/2021 12:00;08/04/2021 13:00;167;0;167
08/04/2021 12:15;08/04/2021 13:15;174;-2;172
08/04/2021 12:30;08/04/2021 13:30;21;-58;-37
08/04/2021 12:45;08/04/2021 13:45;14;-48;-34
08/04/2021 13:00;08/04/2021 14:00;12;-34;-22
08/04/2021 13:15;08/04/2021 14:15;0;-79;-79
08/04/2021 13:30;08/04/2021 14:30;22;-74;-52
08/04/2021 13:45;08/04/2021 14:45;4;-74;-70
08/04/2021 14:00;08/04/2021 15:00;27;-28;-1
08/04/2021 14:15;08/04/2021 15:15;47;-82;-35
08/04/2021 14:30;08/04/2021 15:30;56;-2;54
08/04/2021 14:45;08/04/2021 15:45;177;0;177
08/04/2021 15:00;08/04/2021 16:00;370;0;370
08/04/2021 15:15;08/04/2021 16:15;196;-5;191
08/04/2021 15:30;08/04/2021 16:30;161;0;161
